epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,364.296,1.31762,1.17833,1.37291,0.75042,0.7131,0.78627,0.50094,1.28605,1.0345,1.37775,0.00110715,0.00110715,0.00110715
184,366.206,1.30644,1.17268,1.36955,0.69804,0.7148,0.74468,0.45841,1.31501,1.12808,1.40285,0.00110539,0.00110539,0.00110539
185,368.141,1.34012,1.19252,1.39995,0.64334,0.71776,0.71495,0.44723,1.29469,1.14004,1.38894,0.00110362,0.00110362,0.00110362
186,370.046,1.32949,1.22146,1.39171,0.74125,0.66527,0.74315,0.46266,1.31437,1.113,1.40253,0.00110185,0.00110185,0.00110185
187,372.139,1.36695,1.24517,1.40311,0.71855,0.66081,0.72987,0.45421,1.31422,1.12079,1.39525,0.00110008,0.00110008,0.00110008
188,374.05,1.30964,1.16452,1.36882,0.73473,0.73197,0.7862,0.49004,1.27784,1.04044,1.37216,0.00109831,0.00109831,0.00109831
189,375.969,1.32121,1.19494,1.39525,0.746,0.7163,0.7904,0.50258,1.26357,1.03234,1.3704,0.00109654,0.00109654,0.00109654
190,377.896,1.33733,1.17633,1.38486,0.7379,0.68242,0.77,0.49246,1.26767,1.04358,1.37823,0.00109477,0.00109477,0.00109477
191,379.809,1.33816,1.18491,1.39308,0.71331,0.61832,0.71219,0.4386,1.32951,1.17023,1.42897,0.00109301,0.00109301,0.00109301
192,381.875,1.34747,1.19935,1.38721,0.74383,0.7358,0.78339,0.49469,1.28194,1.04044,1.36641,0.00109124,0.00109124,0.00109124
193,383.778,1.3464,1.18079,1.38591,0.76316,0.7107,0.79114,0.49568,1.30868,1.04166,1.40123,0.00108947,0.00108947,0.00108947
194,385.687,1.32644,1.15496,1.3745,0.66129,0.70851,0.73784,0.44988,1.34526,1.11141,1.42323,0.0010877,0.0010877,0.0010877
195,387.596,1.31868,1.15854,1.35638,0.7268,0.70839,0.76061,0.47665,1.32646,1.04658,1.38647,0.00108593,0.00108593,0.00108593
196,389.495,1.3235,1.16686,1.37972,0.71715,0.70883,0.76221,0.50196,1.26965,1.06261,1.35963,0.00108416,0.00108416,0.00108416
197,391.556,1.29209,1.15283,1.35892,0.76591,0.72895,0.78913,0.51461,1.23615,0.98948,1.35544,0.0010824,0.0010824,0.0010824
198,393.46,1.30696,1.15958,1.36496,0.65943,0.66372,0.71364,0.43893,1.38383,1.25208,1.43287,0.00108063,0.00108063,0.00108063
199,395.384,1.30762,1.16764,1.35594,0.76166,0.66735,0.77532,0.49057,1.27064,1.03466,1.37093,0.00107886,0.00107886,0.00107886
200,397.323,1.31363,1.17091,1.37055,0.75409,0.69486,0.78234,0.49487,1.28045,1.0439,1.3743,0.00107709,0.00107709,0.00107709
201,399.257,1.3245,1.19072,1.36153,0.74014,0.72561,0.78448,0.49542,1.29397,1.0506,1.37916,0.00107532,0.00107532,0.00107532
202,401.39,1.30801,1.17935,1.34905,0.7244,0.73179,0.78646,0.47929,1.36019,1.04415,1.43496,0.00107355,0.00107355,0.00107355
203,403.312,1.30642,1.16431,1.35879,0.50576,0.48338,0.44467,0.26001,1.53749,1.78848,1.55941,0.00107179,0.00107179,0.00107179
204,405.209,1.34206,1.17002,1.37599,0.72303,0.6377,0.72675,0.44004,1.37566,1.23632,1.44298,0.00107002,0.00107002,0.00107002
205,407.119,1.29459,1.13825,1.36851,0.71003,0.70977,0.76064,0.46706,1.32398,1.10072,1.39577,0.00106825,0.00106825,0.00106825
206,409.042,1.34547,1.21198,1.38828,0.66697,0.64916,0.67817,0.38695,1.48221,1.28282,1.55248,0.00106648,0.00106648,0.00106648
207,411.06,1.31962,1.16877,1.36591,0.7863,0.71961,0.80653,0.51767,1.25243,0.98466,1.34068,0.00106471,0.00106471,0.00106471
208,412.97,1.30793,1.14965,1.36243,0.76747,0.68709,0.78209,0.48265,1.28219,1.04519,1.3691,0.00106294,0.00106294,0.00106294
209,414.882,1.27757,1.12281,1.35518,0.70149,0.68622,0.74751,0.45647,1.3371,1.12806,1.41499,0.00106118,0.00106118,0.00106118
210,416.793,1.31344,1.1502,1.36783,0.79206,0.72346,0.79929,0.51613,1.25394,1.00587,1.34401,0.00105941,0.00105941,0.00105941
211,418.707,1.28684,1.13515,1.33981,0.74457,0.72354,0.78341,0.50525,1.22587,0.98755,1.32975,0.00105764,0.00105764,0.00105764
212,420.787,1.29192,1.1191,1.34847,0.70169,0.72466,0.77178,0.49653,1.27148,1.0568,1.35798,0.00105587,0.00105587,0.00105587
213,422.697,1.30232,1.12852,1.3535,0.75226,0.68297,0.77161,0.49726,1.2783,1.03372,1.3568,0.0010541,0.0010541,0.0010541
214,424.619,1.28029,1.1284,1.33875,0.71819,0.71753,0.78602,0.49921,1.27163,1.0833,1.37186,0.00105233,0.00105233,0.00105233
215,426.543,1.27259,1.11725,1.3439,0.81638,0.74394,0.82566,0.53717,1.22434,0.96654,1.34152,0.00105057,0.00105057,0.00105057
216,428.464,1.25359,1.08395,1.32304,0.71189,0.69323,0.75011,0.47531,1.32728,1.08728,1.40981,0.0010488,0.0010488,0.0010488
217,430.527,1.29283,1.14493,1.36338,0.702,0.75075,0.78824,0.50393,1.27201,1.0076,1.35882,0.00104703,0.00104703,0.00104703
218,432.435,1.2948,1.12847,1.35238,0.73004,0.61592,0.71048,0.44006,1.34451,1.15714,1.42435,0.00104526,0.00104526,0.00104526
219,434.365,1.29057,1.14403,1.35378,0.72439,0.69703,0.7682,0.48375,1.2786,1.04082,1.34683,0.00104349,0.00104349,0.00104349
220,436.276,1.28334,1.12503,1.34413,0.77636,0.65708,0.76104,0.4739,1.33396,1.06058,1.40506,0.00104172,0.00104172,0.00104172
221,438.334,1.2678,1.10392,1.32912,0.7378,0.62597,0.71089,0.44412,1.34059,1.14942,1.41265,0.00103995,0.00103995,0.00103995
222,440.241,1.27968,1.0985,1.35615,0.72801,0.68176,0.74423,0.48497,1.27486,1.08586,1.36825,0.00103819,0.00103819,0.00103819
223,442.144,1.28431,1.11531,1.34551,0.75626,0.66092,0.76336,0.48217,1.31234,1.04966,1.39336,0.00103642,0.00103642,0.00103642
224,444.051,1.27956,1.11674,1.33585,0.67994,0.73019,0.74159,0.46246,1.30324,1.08435,1.39909,0.00103465,0.00103465,0.00103465
225,445.961,1.27009,1.11232,1.31705,0.72236,0.70028,0.74551,0.46619,1.29682,1.11208,1.39669,0.00103288,0.00103288,0.00103288
226,448.029,1.25093,1.09338,1.31198,0.71058,0.65381,0.72617,0.45686,1.33114,1.16329,1.42636,0.00103111,0.00103111,0.00103111
227,449.942,1.27486,1.08439,1.33365,0.74682,0.75124,0.80287,0.50315,1.26852,0.98551,1.36055,0.00102934,0.00102934,0.00102934
228,451.853,1.2452,1.08334,1.31055,0.80828,0.69141,0.78357,0.50539,1.25576,1.03217,1.33467,0.00102758,0.00102758,0.00102758
229,453.764,1.27021,1.09351,1.33127,0.71459,0.7242,0.75795,0.47672,1.3164,1.05599,1.39531,0.00102581,0.00102581,0.00102581
230,455.665,1.3003,1.10683,1.34036,0.69501,0.64921,0.7108,0.44763,1.35165,1.1694,1.41795,0.00102404,0.00102404,0.00102404
231,457.676,1.2698,1.09491,1.32506,0.81193,0.72185,0.82282,0.54097,1.21318,0.93768,1.31668,0.00102227,0.00102227,0.00102227
232,459.606,1.25133,1.061,1.31116,0.75365,0.62651,0.72878,0.45869,1.34545,1.18307,1.40184,0.0010205,0.0010205,0.0010205
233,461.544,1.25053,1.05976,1.32139,0.73544,0.74799,0.80182,0.5199,1.2527,1.01841,1.33666,0.00101873,0.00101873,0.00101873
234,463.488,1.24796,1.09833,1.30772,0.75712,0.67268,0.75945,0.48054,1.29601,1.09632,1.36502,0.00101697,0.00101697,0.00101697
235,465.418,1.26964,1.07204,1.33613,0.77144,0.71164,0.78338,0.49502,1.28092,1.03997,1.36172,0.0010152,0.0010152,0.0010152
236,467.53,1.28135,1.067,1.34073,0.81588,0.70686,0.79162,0.50352,1.26991,0.96767,1.34236,0.00101343,0.00101343,0.00101343
237,469.47,1.26133,1.07208,1.31513,0.73209,0.76088,0.81026,0.53091,1.21584,0.94496,1.33211,0.00101166,0.00101166,0.00101166
238,471.377,1.2309,1.04319,1.31223,0.78115,0.78241,0.83857,0.55106,1.20672,0.90979,1.3068,0.00100989,0.00100989,0.00100989
239,473.283,1.21167,1.03229,1.29066,0.78779,0.76314,0.81911,0.53978,1.22384,0.96026,1.32508,0.00100812,0.00100812,0.00100812
240,475.185,1.28112,1.04634,1.32145,0.75217,0.72014,0.80049,0.50179,1.28351,1.01555,1.34121,0.00100636,0.00100636,0.00100636
241,477.082,1.23827,1.04843,1.31588,0.73938,0.76723,0.81771,0.51553,1.25254,0.96195,1.34261,0.00100459,0.00100459,0.00100459
242,478.975,1.25074,1.05113,1.31998,0.8196,0.73405,0.82761,0.51738,1.2792,0.95777,1.37269,0.00100282,0.00100282,0.00100282
243,480.874,1.24892,1.05734,1.32066,0.78483,0.74603,0.82342,0.51535,1.26607,0.96958,1.35734,0.00100105,0.00100105,0.00100105
244,482.773,1.24823,1.04367,1.31302,0.81504,0.7396,0.81438,0.52109,1.23119,0.94786,1.31726,0.000999282,0.000999282,0.000999282
245,484.665,1.25386,1.05469,1.32412,0.75708,0.78147,0.81341,0.51359,1.24385,0.94877,1.33186,0.000997513,0.000997513,0.000997513
246,486.719,1.23813,1.04576,1.31163,0.76909,0.72506,0.80714,0.5104,1.23749,0.96204,1.34695,0.000995745,0.000995745,0.000995745
247,488.619,1.22495,1.01018,1.2952,0.81276,0.71687,0.81665,0.51551,1.25156,0.94937,1.3567,0.000993977,0.000993977,0.000993977
248,490.514,1.27038,1.0592,1.33439,0.78014,0.68647,0.78875,0.51461,1.25659,1.06291,1.33045,0.000992208,0.000992208,0.000992208
249,492.414,1.24461,1.04039,1.3082,0.79625,0.72899,0.80655,0.49548,1.30496,0.977,1.39461,0.00099044,0.00099044,0.00099044
250,494.311,1.25979,1.04133,1.30546,0.76498,0.76326,0.81197,0.52203,1.22135,0.9345,1.31905,0.000988672,0.000988672,0.000988672
251,496.205,1.26036,1.03272,1.30504,0.82916,0.72479,0.83306,0.54115,1.22552,0.90956,1.32274,0.000986903,0.000986903,0.000986903
252,498.261,1.2216,1.01252,1.29959,0.78584,0.75273,0.81095,0.52087,1.24286,0.97781,1.33441,0.000985135,0.000985135,0.000985135
253,500.163,1.22926,1.0306,1.30719,0.79541,0.73976,0.8097,0.51857,1.26273,0.96146,1.34307,0.000983366,0.000983366,0.000983366
254,502.068,1.20547,0.98872,1.29076,0.79907,0.77587,0.84929,0.55861,1.20209,0.88961,1.30039,0.000981598,0.000981598,0.000981598
255,503.967,1.20152,0.9997,1.2816,0.74234,0.78906,0.83069,0.53863,1.2274,0.91717,1.32692,0.00097983,0.00097983,0.00097983
256,505.874,1.22181,1.03051,1.29798,0.75893,0.77137,0.81318,0.52125,1.23747,0.94735,1.3318,0.000978061,0.000978061,0.000978061
257,507.873,1.20893,0.99186,1.28333,0.80134,0.70129,0.81121,0.51435,1.23839,1.00567,1.35225,0.000976293,0.000976293,0.000976293
258,509.768,1.22841,0.9997,1.2861,0.84392,0.77198,0.8581,0.55657,1.20626,0.87681,1.31097,0.000974524,0.000974524,0.000974524
259,511.67,1.21764,0.98531,1.29261,0.80944,0.72989,0.8249,0.53008,1.22659,0.9457,1.33033,0.000972756,0.000972756,0.000972756
260,513.586,1.2,0.99984,1.27974,0.82909,0.75759,0.84914,0.55163,1.19594,0.87645,1.31269,0.000970988,0.000970988,0.000970988
261,515.501,1.21967,0.98968,1.2805,0.81008,0.766,0.82802,0.53949,1.20108,0.90096,1.29845,0.000969219,0.000969219,0.000969219
262,517.587,1.22198,1.00466,1.28655,0.81658,0.79898,0.8648,0.56086,1.18764,0.8399,1.29789,0.000967451,0.000967451,0.000967451
263,519.491,1.19264,0.98951,1.28136,0.78614,0.76085,0.83738,0.54835,1.20742,0.90772,1.30904,0.000965682,0.000965682,0.000965682
264,521.39,1.17319,0.98094,1.26625,0.7869,0.77045,0.83919,0.52806,1.24187,0.92107,1.31989,0.000963914,0.000963914,0.000963914
265,523.302,1.18933,1.01907,1.25737,0.6991,0.604,0.67966,0.4267,1.3476,1.18071,1.40809,0.000962146,0.000962146,0.000962146
266,525.201,1.21055,1.00652,1.28405,0.79891,0.71515,0.81299,0.52052,1.24337,0.96949,1.33586,0.000960377,0.000960377,0.000960377
267,527.265,1.22257,1.01752,1.28349,0.77778,0.71526,0.80523,0.50212,1.274,0.99079,1.36086,0.000958609,0.000958609,0.000958609
268,529.188,1.23088,1.02477,1.29059,0.77955,0.75963,0.81824,0.53678,1.1986,0.91256,1.30048,0.000956841,0.000956841,0.000956841
269,531.109,1.19808,0.97679,1.27009,0.76314,0.69818,0.78482,0.50526,1.25902,1.01047,1.35188,0.000955072,0.000955072,0.000955072
270,533.038,1.19065,0.97554,1.27508,0.77236,0.79342,0.83915,0.55612,1.17601,0.90846,1.28941,0.000953304,0.000953304,0.000953304
271,534.978,1.17432,0.9709,1.26432,0.72543,0.5235,0.60815,0.35905,1.46678,1.43929,1.49506,0.000951535,0.000951535,0.000951535
272,536.988,1.19564,0.99109,1.278,0.81837,0.82195,0.85022,0.56696,1.1797,0.86987,1.27586,0.000949767,0.000949767,0.000949767
273,538.895,1.23606,0.98261,1.28478,0.74978,0.79856,0.81805,0.54941,1.18927,0.94619,1.29254,0.000947999,0.000947999,0.000947999
274,540.793,1.17273,0.95944,1.26604,0.79548,0.83221,0.85798,0.56691,1.15624,0.84526,1.26701,0.00094623,0.00094623,0.00094623
275,542.696,1.17705,0.96814,1.26247,0.78769,0.78652,0.82894,0.5461,1.18444,0.89857,1.28476,0.000944462,0.000944462,0.000944462
276,544.597,1.18841,0.96143,1.26064,0.85815,0.77337,0.85671,0.56785,1.15029,0.83368,1.28263,0.000942693,0.000942693,0.000942693
277,546.673,1.16449,0.94132,1.24684,0.80738,0.71509,0.81462,0.52098,1.21747,0.95634,1.31904,0.000940925,0.000940925,0.000940925
278,548.578,1.15334,0.94689,1.24462,0.84706,0.80357,0.85988,0.55496,1.19813,0.86068,1.31145,0.000939157,0.000939157,0.000939157
279,550.487,1.18393,0.95876,1.25912,0.7615,0.61356,0.69901,0.44612,1.31318,1.1776,1.36365,0.000937388,0.000937388,0.000937388
280,552.398,1.23005,0.99529,1.27358,0.86724,0.78832,0.8638,0.57162,1.17749,0.84542,1.28521,0.00093562,0.00093562,0.00093562
281,554.39,1.17329,0.9538,1.26757,0.8451,0.78795,0.85841,0.56705,1.1803,0.86772,1.2792,0.000933851,0.000933851,0.000933851
282,556.29,1.15977,0.95771,1.24372,0.79966,0.75337,0.81817,0.52963,1.22256,0.91971,1.30409,0.000932083,0.000932083,0.000932083
283,558.187,1.17572,0.96135,1.24881,0.83742,0.75687,0.83243,0.55367,1.21336,0.91678,1.29206,0.000930315,0.000930315,0.000930315
284,560.099,1.15847,0.94182,1.25893,0.79976,0.73006,0.81539,0.53257,1.26436,0.97754,1.32455,0.000928546,0.000928546,0.000928546
285,562.009,1.20889,0.981,1.28477,0.79417,0.6612,0.75049,0.48397,1.2667,1.03927,1.35717,0.000926778,0.000926778,0.000926778
286,564.069,1.17129,0.9604,1.25342,0.81133,0.78848,0.85271,0.56555,1.16089,0.82724,1.27012,0.00092501,0.00092501,0.00092501
287,566.001,1.15001,0.92449,1.2412,0.82938,0.81533,0.8562,0.56935,1.18171,0.8429,1.27821,0.000923241,0.000923241,0.000923241
288,567.906,1.19867,0.97255,1.2594,0.8217,0.79912,0.86487,0.56317,1.1829,0.84258,1.27742,0.000921473,0.000921473,0.000921473
289,569.812,1.17818,0.96217,1.26577,0.86038,0.78801,0.85631,0.56262,1.20421,0.85396,1.29793,0.000919704,0.000919704,0.000919704
290,571.807,1.15763,0.9429,1.25576,0.87525,0.78441,0.87181,0.5669,1.19342,0.8194,1.2947,0.000917936,0.000917936,0.000917936
291,573.713,1.14353,0.90723,1.24038,0.83961,0.77943,0.85784,0.56554,1.166,0.83216,1.28002,0.000916168,0.000916168,0.000916168
292,575.624,1.17855,0.95509,1.24261,0.82777,0.71769,0.82408,0.53906,1.19415,0.8932,1.29156,0.000914399,0.000914399,0.000914399
293,577.534,1.17769,0.93564,1.24707,0.84461,0.82415,0.86077,0.5667,1.17356,0.83881,1.28847,0.000912631,0.000912631,0.000912631
294,579.44,1.15423,0.93898,1.24974,0.81445,0.7156,0.81198,0.52463,1.21281,0.9261,1.30122,0.000910862,0.000910862,0.000910862
295,581.504,1.18794,0.94798,1.26066,0.85178,0.73988,0.8496,0.55014,1.20623,0.88292,1.31386,0.000909094,0.000909094,0.000909094
296,583.406,1.15598,0.93606,1.25068,0.84676,0.80714,0.86659,0.56928,1.16403,0.80424,1.26214,0.000907326,0.000907326,0.000907326
297,585.32,1.192,0.9368,1.24254,0.80839,0.71792,0.81565,0.51604,1.25616,0.96872,1.33355,0.000905557,0.000905557,0.000905557
298,587.228,1.17583,0.9329,1.253,0.86777,0.80972,0.87671,0.58615,1.16099,0.817,1.26938,0.000903789,0.000903789,0.000903789
299,589.141,1.18125,0.9306,1.25722,0.89311,0.77181,0.87704,0.5812,1.17945,0.82674,1.29124,0.000902021,0.000902021,0.000902021
300,591.223,1.15813,0.92073,1.25071,0.84475,0.79882,0.87211,0.58856,1.13308,0.804,1.25395,0.000900252,0.000900252,0.000900252
301,593.144,1.15777,0.90603,1.24436,0.81254,0.71369,0.79474,0.51494,1.23047,0.94707,1.33777,0.000898484,0.000898484,0.000898484
302,595.076,1.18036,0.94207,1.25062,0.85168,0.81115,0.87811,0.57639,1.17638,0.80896,1.28384,0.000896715,0.000896715,0.000896715
303,597.005,1.13876,0.91339,1.23897,0.78188,0.77784,0.82926,0.54629,1.19247,0.90079,1.29718,0.000894947,0.000894947,0.000894947
304,598.934,1.13785,0.91318,1.23405,0.87805,0.73493,0.85112,0.56375,1.19025,0.86647,1.29236,0.000893179,0.000893179,0.000893179
305,600.866,1.11707,0.88473,1.21885,0.84576,0.8128,0.87811,0.59485,1.14004,0.78277,1.25283,0.00089141,0.00089141,0.00089141
306,602.946,1.14824,0.91774,1.23933,0.80947,0.74997,0.82005,0.5428,1.19738,0.89456,1.28854,0.000889642,0.000889642,0.000889642
307,604.848,1.13612,0.90856,1.23759,0.80786,0.75668,0.83975,0.55969,1.18451,0.87079,1.29032,0.000887873,0.000887873,0.000887873
308,606.762,1.12214,0.91159,1.22704,0.8715,0.79189,0.86931,0.57759,1.18697,0.81689,1.27818,0.000886105,0.000886105,0.000886105
309,608.677,1.1372,0.91483,1.22373,0.82906,0.81807,0.86854,0.57888,1.16779,0.82685,1.26255,0.000884337,0.000884337,0.000884337
310,610.581,1.14387,0.89654,1.23183,0.84323,0.77263,0.84786,0.56162,1.16287,0.8498,1.27505,0.000882568,0.000882568,0.000882568
311,612.641,1.14984,0.91541,1.23938,0.79883,0.79527,0.84832,0.56828,1.13716,0.84215,1.26912,0.0008808,0.0008808,0.0008808
312,614.542,1.14717,0.92696,1.23239,0.76317,0.80759,0.8437,0.55506,1.14744,0.86062,1.26769,0.000879031,0.000879031,0.000879031
313,616.442,1.13453,0.91232,1.22642,0.85623,0.77341,0.86598,0.57745,1.15634,0.8328,1.27251,0.000877263,0.000877263,0.000877263
314,618.341,1.12136,0.88129,1.22271,0.83214,0.78082,0.85754,0.57623,1.14815,0.84268,1.2646,0.000875495,0.000875495,0.000875495
315,620.245,1.12971,0.89192,1.22133,0.82638,0.78905,0.85663,0.57592,1.13718,0.80781,1.25624,0.000873726,0.000873726,0.000873726
316,622.15,1.12055,0.87284,1.21821,0.79111,0.80639,0.84932,0.56356,1.17392,0.85909,1.272,0.000871958,0.000871958,0.000871958
317,624.05,1.11842,0.90414,1.23043,0.85454,0.81724,0.88024,0.58372,1.14433,0.79326,1.25866,0.00087019,0.00087019,0.00087019
318,625.954,1.13404,0.90495,1.22026,0.87109,0.75338,0.86482,0.57311,1.14956,0.84029,1.27127,0.000868421,0.000868421,0.000868421
319,627.864,1.13315,0.90057,1.23599,0.8228,0.80118,0.85629,0.57578,1.14053,0.82939,1.25543,0.000866653,0.000866653,0.000866653
320,629.776,1.16072,0.91046,1.23186,0.83703,0.78534,0.86422,0.58644,1.15293,0.83024,1.25145,0.000864884,0.000864884,0.000864884
321,631.882,1.14756,0.9087,1.24378,0.84793,0.75358,0.85061,0.58185,1.15463,0.84686,1.24185,0.000863116,0.000863116,0.000863116
322,633.792,1.15675,0.90727,1.22157,0.86801,0.80018,0.87884,0.58888,1.15652,0.80164,1.26558,0.000861348,0.000861348,0.000861348
323,635.692,1.11555,0.87637,1.20918,0.87231,0.80032,0.88685,0.60331,1.11324,0.78101,1.22788,0.000859579,0.000859579,0.000859579
324,637.603,1.11917,0.88158,1.21762,0.81066,0.67446,0.79093,0.51863,1.18294,0.99964,1.29615,0.000857811,0.000857811,0.000857811
325,639.518,1.11569,0.87863,1.22019,0.83967,0.7888,0.85603,0.55839,1.16228,0.83524,1.28466,0.000856042,0.000856042,0.000856042
326,641.532,1.10089,0.86542,1.21388,0.86147,0.78814,0.86641,0.58876,1.12138,0.8109,1.25077,0.000854274,0.000854274,0.000854274
327,643.433,1.11723,0.88571,1.21029,0.82028,0.77236,0.85813,0.55708,1.20112,0.86603,1.2992,0.000852506,0.000852506,0.000852506
328,645.336,1.10073,0.859,1.20544,0.82273,0.79295,0.85298,0.57652,1.12089,0.83196,1.2453,0.000850737,0.000850737,0.000850737
329,647.244,1.09223,0.87192,1.2036,0.74621,0.7643,0.78155,0.48847,1.2884,1.01195,1.37599,0.000848969,0.000848969,0.000848969
330,649.146,1.09596,0.87404,1.20572,0.84752,0.81092,0.87392,0.59019,1.11536,0.79937,1.245,0.000847201,0.000847201,0.000847201
331,651.198,1.10356,0.86997,1.20213,0.85262,0.81557,0.87771,0.60256,1.11545,0.78232,1.23167,0.000845432,0.000845432,0.000845432
332,653.101,1.10597,0.88982,1.20696,0.87873,0.82321,0.88553,0.60245,1.10072,0.77494,1.22458,0.000843664,0.000843664,0.000843664
333,655.008,1.10234,0.86815,1.19699,0.87683,0.81526,0.88468,0.60748,1.0674,0.76329,1.20725,0.000841895,0.000841895,0.000841895
334,656.912,1.11978,0.87712,1.21226,0.85653,0.82901,0.88143,0.59725,1.10419,0.77716,1.23757,0.000840127,0.000840127,0.000840127
335,658.815,1.09255,0.86028,1.19696,0.85349,0.7925,0.86264,0.58537,1.12088,0.80961,1.23902,0.000838359,0.000838359,0.000838359
336,660.906,1.07911,0.85427,1.19731,0.82246,0.80078,0.87297,0.59358,1.11069,0.80445,1.23746,0.00083659,0.00083659,0.00083659
337,662.832,1.10942,0.86169,1.22013,0.867,0.81779,0.88813,0.60562,1.09769,0.75359,1.233,0.000834822,0.000834822,0.000834822
338,664.778,1.13328,0.88528,1.22163,0.82596,0.77985,0.86834,0.58047,1.13479,0.82095,1.24962,0.000833053,0.000833053,0.000833053
339,666.698,1.10901,0.84882,1.21031,0.86049,0.81039,0.88246,0.5924,1.10404,0.79904,1.24014,0.000831285,0.000831285,0.000831285
340,668.601,1.09569,0.87303,1.20114,0.84591,0.76277,0.85271,0.57333,1.1217,0.83312,1.2556,0.000829517,0.000829517,0.000829517
341,670.663,1.10137,0.88039,1.20228,0.88101,0.81697,0.88052,0.60046,1.08846,0.75263,1.22898,0.000827748,0.000827748,0.000827748
342,672.573,1.09519,0.87197,1.20402,0.85057,0.793,0.86207,0.57614,1.1125,0.81682,1.23661,0.00082598,0.00082598,0.00082598
343,674.478,1.07207,0.83651,1.19998,0.89745,0.77356,0.87927,0.59568,1.12279,0.78511,1.2449,0.000824211,0.000824211,0.000824211
344,676.38,1.11457,0.87181,1.21325,0.86073,0.76682,0.85961,0.58796,1.11182,0.82361,1.24293,0.000822443,0.000822443,0.000822443
345,678.274,1.09552,0.85141,1.18952,0.83774,0.83101,0.87599,0.59526,1.10756,0.78354,1.23825,0.000820675,0.000820675,0.000820675
346,680.331,1.08418,0.86486,1.20456,0.87074,0.83958,0.891,0.6044,1.13319,0.75353,1.24118,0.000818906,0.000818906,0.000818906
347,682.234,1.10111,0.84779,1.18951,0.85747,0.73527,0.83276,0.53632,1.23057,0.97535,1.31727,0.000817138,0.000817138,0.000817138
348,684.129,1.12708,0.87631,1.2236,0.8559,0.82302,0.886,0.59729,1.11988,0.75691,1.2302,0.00081537,0.00081537,0.00081537
349,686.023,1.10278,0.85514,1.204,0.85353,0.81769,0.88486,0.59678,1.12329,0.75738,1.25799,0.000813601,0.000813601,0.000813601
350,688.032,1.07624,0.84143,1.20035,0.86061,0.84513,0.89359,0.61216,1.09777,0.74866,1.22136,0.000811833,0.000811833,0.000811833
351,689.943,1.09272,0.84299,1.20285,0.87832,0.79361,0.87246,0.58888,1.13945,0.78687,1.26412,0.000810064,0.000810064,0.000810064
352,691.852,1.06602,0.83195,1.17647,0.84562,0.8643,0.89503,0.61697,1.10195,0.73618,1.21959,0.000808296,0.000808296,0.000808296
353,693.757,1.07557,0.85807,1.19505,0.8424,0.81381,0.86653,0.58977,1.09845,0.76409,1.21748,0.000806528,0.000806528,0.000806528
354,695.647,1.08772,0.85628,1.21136,0.86743,0.83657,0.88794,0.60941,1.09511,0.74861,1.21352,0.000804759,0.000804759,0.000804759
355,697.762,1.0789,0.84887,1.1965,0.88034,0.75291,0.86201,0.58597,1.11761,0.80386,1.25067,0.000802991,0.000802991,0.000802991
356,699.667,1.07096,0.84081,1.1904,0.84722,0.76307,0.85138,0.583,1.10094,0.81188,1.22685,0.000801222,0.000801222,0.000801222
357,701.568,1.04416,0.81505,1.17886,0.85563,0.73039,0.84104,0.56701,1.13101,0.87033,1.25394,0.000799454,0.000799454,0.000799454
358,703.47,1.04869,0.82284,1.17381,0.85113,0.76423,0.85337,0.55632,1.19224,0.85554,1.30527,0.000797686,0.000797686,0.000797686
359,705.376,1.09597,0.85877,1.19507,0.82723,0.73029,0.81114,0.52587,1.22634,0.95355,1.32717,0.000795917,0.000795917,0.000795917
360,707.446,1.07902,0.83994,1.18567,0.84712,0.81986,0.88025,0.59091,1.12938,0.7841,1.24939,0.000794149,0.000794149,0.000794149
361,709.344,1.08871,0.85054,1.19455,0.82166,0.83516,0.86889,0.58382,1.12896,0.80291,1.22864,0.00079238,0.00079238,0.00079238
362,711.239,1.0844,0.82261,1.20257,0.77702,0.73492,0.7985,0.53104,1.19977,0.94076,1.29642,0.000790612,0.000790612,0.000790612
363,713.138,1.05702,0.82656,1.18652,0.85119,0.79766,0.87402,0.59788,1.126,0.78426,1.23546,0.000788844,0.000788844,0.000788844
364,715.034,1.05285,0.82432,1.18834,0.84635,0.81207,0.87478,0.59991,1.10844,0.79629,1.22989,0.000787075,0.000787075,0.000787075
365,717.095,1.09004,0.85516,1.20167,0.85978,0.82986,0.87605,0.59255,1.11167,0.76157,1.22412,0.000785307,0.000785307,0.000785307
366,718.991,1.08253,0.83837,1.18851,0.90569,0.81008,0.88635,0.61006,1.09706,0.72641,1.22425,0.000783539,0.000783539,0.000783539
367,720.899,1.07584,0.82697,1.18213,0.86124,0.83319,0.887,0.5984,1.12396,0.76589,1.2431,0.00078177,0.00078177,0.00078177
368,722.815,1.07933,0.82283,1.18063,0.86176,0.83356,0.8931,0.61313,1.08408,0.73465,1.21944,0.000780002,0.000780002,0.000780002
369,724.733,1.04576,0.80317,1.16477,0.84589,0.81207,0.87635,0.59632,1.09648,0.77563,1.22182,0.000778233,0.000778233,0.000778233
370,726.668,1.06947,0.8133,1.18451,0.85614,0.8125,0.8856,0.60457,1.07653,0.74027,1.20409,0.000776465,0.000776465,0.000776465
